id,command,last_name,first_name,rank,shield_no,active
903949,043 PCT,BENINCASA,LUIGI,Police Officer,19217,false
903950,068 PCT,FLEMING,MICHAEL,Lieutenant,00000,false
903951,QM SEC,FLORES,JOSE,Police Officer,13066,false
903952,084 PCT,FLOYD,TERENCE,Police Officer,07487,false
903953,L S S D,FLYNN,JOHN,Sergeant,03301,false
903954,042 PCT,LEDDY,TARA,Police Officer,31055,false
903955,050 PCT,FODER,JOHN,Lieutenant,00000,false
903956,PBBN SU,FOGLIA,EDWARD,Police Officer,31062,false
903957,028 DET,FONTANEZ,SAMUEL,Detective,00311,false
903958,ADM DIV,FOPPIANO,VINCENT,Lieutenant,00000,false
903959,POL ACD,FORGIONE,ANTHONY,Police Officer,07142,false
903960,114 PCT,FRACCALVIERI,GREGORY,Police Officer,28514,false
903961,044 PCT,PEDEVILLANO,ZOBEIDA,Police Officer,04116,false
903962,TV UNIT,FRANCOIS,JOSEPH,Police Officer,29112,false
903963,M I S D,FRANGELLA,ALBERT,Police Officer,27751,false
903964,094 DET,FRANKLIN,CLINT,Sergeant,00442,false
903965,067 DET,FREED,DEVON,Detective,02577,false
903966,033 PCT,FREIBERGER,JOHN,Sergeant,01199,false
903967,PBBX,RIVERA,JEANETTE,Police Officer,28109,false
903970,PBBX,BROWN,KATHY,Police Officer,16544,false
903972,DBBN OP,FUENTES,ALBERTO,Detective,01528,false
903973,HQ SEC,FUENTES,SANDRA,Police Officer,27758,false
903974,PBBX,FUNDARO,SUSAN,Police Officer,02696,false
903975,020 PCT,FURMAN,LEE,Police Officer,30054,false
903978,CD OFF,GAFFNEY,CHERYL,Detective,06150,false
903980,076 PCT,GAGLIARDI,LOUIS,Police Officer,30540,false
903981,DB QNHM,GALASSO,PETER,Detective,07657,false
903982,023 PCT,GALINDO,FRANCISCO,Police Officer,29122,false
903984,043 DET,GALLAGHER,BRENDAN,Lieutenant,00000,false
903985,079 PCT,GALLAGHER,FRANK,Police Officer,24367,false
903986,M E L D,CAMPBELL,KERRY,Police Officer,07500,false
903987,PBBN,GALLINA,MARCELO,Sergeant,03312,false
903989,075 PCT,GAMBALE,ANTHONY,Police Officer,23988,false
903990,F S D,GAMBARDELLA,FRANCIS,Detective,02506,false
903992,SRG 1,GARBUTT,DEBORAH,Police Officer,29583,false
903993,094 PCT,LAMOURT,CARMEN,Police Officer,29282,false
903994,101 PCT,GARCIA,CHRISTOPHE,Lieutenant,00000,false
903995,111 PCT,GARCIA,EDUARDO,Sergeant,03994,false
903996,047 PCT,GARCIA,MONIQUE,Police Officer,09138,false
903997,INT CIS,GARCIA,OCTAVIO,Detective,01696,false
903998,M E L D,GARCIA,THOMAS,Detective,07403,false
903999,069 PCT,PALAZZOLO,MARGARET,Detective,06691,false
904000,081 PCT,GARGAN,DANIEL,Police Officer,00730,false
904001,PBBX TF,GARMENDIZ,EDWARD,Police Officer,29425,false
904003,H BKLYN,GAROFALO,JOHN,Police Officer,29585,false
904004,BM SEC,GAROFALO,JOHN,Police Officer,06777,false
904005,042 PCT,GARRONE,JOHN,Police Officer,03747,false
904006,NARCBBS,GASPARD,ALAN,Lieutenant,00000,false
904007,067 DET,GASSER,KEVIN,Detective,02561,false
904008,AUTO CR,GATELY,CHRISTOPHE,Lieutenant,00000,false
904009,068 PCT,GATTO,SALVATORE,Police Officer,29588,false
904010,T.A.R.U,LATA,JEAN,Sergeant,02340,false
904011,PSA 2,GAVIN,JOHN,Police Officer,24492,false
904013,PROPCLK,GEHRIG,CHRISTOPHE,Sergeant,03421,false
904014,DB BXHM,GEIST,MITCHELL,Detective,06934,false
904015,WARRSEC,GELADA,GEORGE,Detective,04184,false
904016,MOUNTED,GELBMAN,BARRY,Inspector,00000,true
904017,SATNOPS,GENOVESE,WILLIAM,Detective,04514,false
904018,NBBX MAJOR,GERGLEY,THOMAS,Detective,05551,false
904019,MAN CT,GERWER,STEPHEN,Police Officer,31077,false
904020,013 PCT,GIAMMARELLA,VITO,Police Officer,27787,false
904021,PBBS,GIAMMARINO,RONALD,Police Officer,07555,false
904022,PROPCLK,GIANGIOBBE,MICHAEL,Police Officer,27051,false
904023,115 DET,GIANNI,JOSEPH,Detective,07663,false
904026,DA QNS,GILBERT,DAVID,Detective,07487,false
904027,DB BSHM,GILBERT,MATTHEW,Sergeant,03170,false
904029,AUTO CR,GILDEA,KEVIN,Sergeant,04089,false
904030,DBMN,GILL,BRIAN,Chiefs and other ranks,00000,true
904031,PBQ/S,GILL,MARTIN,Police Officer,28294,false
904032,007 DET,GILLESPIE,JAMES,Detective,07488,false
904033,HWY 02,GILLESPIE,JOHN,Police Officer,30553,false
904034,OPS UN,BRENNAN,MICHAEL,Police Officer,11074,false
904036,POL LAB,GIOCONDA,RICHARD,Sergeant,03241,false
904037,101 PCT,GIORDANO,CHRISTOPHE,Police Officer,19218,false
904038,DBMS OP,GIOVANELLI,MICHAEL,Captain,00000,false
904039,INT OAS,GIOVANNIELLO,VICTOR,Detective,02922,false
904040,067 PCT,GIOVINAZZO,MARTIN,Police Officer,25369,false
904041,TB CAN,GIRDUSKY,MICHAEL,Police Officer,29128,false
904042,TARU,GLEASON,JOHN,Sergeant,01604,false
904043,PB CAD,GLISMANN,JOHN,Captain,00000,false
904045,GANG DV,GOLDEN,MAUREEN,Detective,07863,false
904046,MAN CT,GOMEZ,ROBERT,Police Officer,02271,false
904047,078 PCT,GONZALEZ,ANTHONY,Police Officer,28296,false
904048,088 PCT,GONZALEZ,ALBERTO,Police Officer,426,false
904049,TR/QTF,AVEZZANO,EVA,Police Officer,19245,false
904050,020 PCT,GONZALEZ,ANTONIO,Police Officer,21801,false
904051,INT CIS,GONZALEZ,CHRISTOPHE,Detective,04364,false
904052,063 PCT,GONZALEZ,EDWIN,Sergeant,01076,false
904053,EPE RECOVERY TF,GONZALEZ,EGIDIO,Sergeant,01773,false
904054,088 DET,GONZALEZ,GEORGE,Detective,00819,false
904055,044 PCT,GONZALEZ,JAMES,Police Officer,27461,false
904056,076 PCT,MEICHSNER,NANCY,Police Officer,00771,false
904057,M E L D,GONZALEZ,RAUL,Detective,00892,false
904058,DC TRNG,GONZALEZ,ROBERT,Lieutenant,00000,false
904059,105 PCT,GOODMAN,HOWARD,Sergeant,05159,false
904061,DA BX,GOULDING,RODNEY,Detective,00097,false
904063,QA DCSI,LYONS,DAWN,Sergeant,03840,false
904064,MTS DET,GRAHOFKE,WILLIAM,Sergeant,01606,false
904065,110 PCT,GRAMAROSSA,ANTHONY,Police Officer,23191,false
904066,WARRSEC,GRANDY,MONICA,Detective,02770,false
904067,110 PCT,GRATTON,GARY,Police Officer,05077,false
904069,DB GLD,GRAY,KENNETH,Deputy Inspector,00000,false
904071,030 PCT,GREENFAYE,TYLER,Police Officer,23816,false
904072,P S B,GREENFIELD,VICTORIA,Police Officer,30863,false
904074,MOUNTED,GREGORY,NANCY,Police Officer,21805,false
904075,BNNARCD,GRENZ,BRIAN,Detective,07492,false
904076,019 DET,GRIFFIN,HERBERT,Detective,00350,false
904078,PBBX,GRIFFITH,STEVEN,Inspector,00000,false
904079,PBMS TF,GRODNICK,WILLIAM,Police Officer,04729,false
904080,M E L D,FELLE,ANNMARIE,Police Officer,31197,false
904081,BKLN CT,GROSS,GEORGE,Police Officer,09394,false
904083,ND BXCI,GROSSMAN,BRUCE,Detective,07668,false
904085,BM SEC,GUIDICE,MICHAEL,Police Officer,29359,false
904086,DB QNHM,GUIFFRE,CHRISTOPHE,Lieutenant,00000,false
904087,060 PCT,GUISAO,JONAS,Police Officer,29280,false
904088,WARRSEC,GULICK,GLEN,Detective,02449,false
904089,068 DET,GULOTTA,THOMAS,Lieutenant,00000,false
904090,ND Q/NI,GUNN,JOSEPH,Detective,03689,false
904093,OFF PROF ST,HACHEMEISTER,ROBERT,Deputy Inspector,00000,true
904094,BK SVS,HAFFENDEN,JEFFERY,Detective,07494,false
904096,103 PCT,HALL,ALBERT,Police Officer,30864,false
904097,075 PCT,HALL,WILLIAM,Sergeant,00530,false
904098,DB SVD,WEATHERS,TAMMIE,Detective,05460,false
904099,123 PCT,HALLIGAN,EDWARD,Police Officer,30059,false
904101,HWY 01,HAMILTON,BRIAN,Lieutenant,00000,false
904102,VED M/N,HAMILTON,EDWARD,Lieutenant,00000,false
904103,120 PCT,HAMPTON,LEERIC,Detective,06604,false
904105,FLT SVC,HANLEY,WILLIAM,Police Officer,22337,false
904106,DB BX,HANLON,JOHN,Sergeant,02358,false
904108,070 PCT,CAPUANO,PASQUALE,Lieutenant,00000,false
904110,DBBX OP,HANVEY,JAMES,Lieutenant,00000,false
904111,032 PCT,HARDY,LESLIE,Police Officer,28974,false
904113,SVU CEHT TF,HARKINS,WALTER,Detective,02013,false
904114,025 PCT,HARMON,EDWARD,Sergeant,05556,false
904115,088 DET,HARRELL,ROBERT,Detective,03212,false
904116,009 PCT,HARRIS,MARK,Police Officer,30658,false
904117,120 PCT,HARRIS,MARVIN,Police Officer,05154,false
904119,PBMN,HARRISON,KEVIN,Police Officer,10872,false
904120,PB CAS,HARRISON,TRACI,Detective,05037,false
904121,INT/CTB,HART,JOHN,Chiefs and other ranks,00000,false
904122,CPK PCT,CARPENTER,SARA,Police Officer,19270,false
904123,044 PCT,HART,WILLIAM,Sergeant,00566,false
904124,DB GVSD,HARVEY,LAWRENCE,Sergeant,02933,false
904127,WARRSEC,HAUPTMAN,ERIC,Sergeant,03922,false
904128,A P DIV,HAVERLIN,JAMES,Lieutenant,00000,false
904129,067 DET,HAYES,CHRISTOPHE,Detective,05408,false
904130,034 PCT,HEEKIN,CHRISTOP,Police Officer,29602,false
904132,DB CEIS,HEINES,TIMOTHY,Detective,07673,false
904133,BUS UT,HEITZNER,MICHAEL,Police Officer,10820,false
904135,010 PCT,HELLER,ROBERT,Police Officer,28766,false
904137,028 PCT,HENDERSON,VANE,Sergeant,01135,false
904138,FLT SVC,HENDRICK,DAVID,Police Officer,28773,false
904139,103 PCT,HENDRY,PATRICK,Police Officer,31214,true
904140,STDS & ASMTS SEC,HENRY,SCOTT,Inspector,00000,true
904141,GANG DV,HERLEY,ROBERT,Detective,06735,false
904142,DB SID,HERNANDEZ,ANDREW,Detective,00549,false
904143,PROPCLK,HERNANDEZ,BERNARD,Police Officer,00117,false
904144,049 PCT,HERPIN,ALICE,Police Officer,13749,false
904146,GANG DV,HERRMANN,PAUL,Detective,06736,false
904147,DB BX,HICKEY,PATRICK,Lieutenant,00000,false
904148,SSD INV,HIGGINS,BRIAN,Lieutenant,00000,false
904149,042 PCT,HIGHTOWER,ROBIN,Police Officer,27474,false
904150,073 PCT,HILL,JEFFREY,Police Officer,00780,false
904151,C/SCENE,HILLEBRAND,MATTHEW,Police Officer,28298,false
904152,INT CIS,HILLICKE,JAMES,Police Officer,27070,false
904153,111 PCT,HIMBELE,THOMAS,Police Officer,30561,false
904154,MTS DET,SCHLEYER,JASON,Lieutenant,00000,false
904155,INT OAS,HINES,JAMES,Sergeant,04212,false
904156,H BKLYN,HINES,RHONDA,Police Officer,30667,false
904158,TB LIAISON,HOEY,JOSEPH,Sergeant,00332,false
904160,NARCBMN,HOFFMAN,JUSTIN,Lieutenant,00000,false
904162,NARCBMN,HOLLAND,EDGRICK,Detective,07680,false
904163,032 PCT,HOLLINGSWORTH,YOLANDA,Police Officer,28544,false
904164,BKLN CT,HOLMES,RONALD,Police Officer,29136,false
904166,JT T/F,HOOVIS,ERICK,Detective,04156,false
904167,NBBS MAJOR,HOPKINS,JOHN,Lieutenant,00000,false
904169,BKLN CT,HORAK,KEVIN,Police Officer,07303,false
904170,INT CIS,HOROHOE,TIMOTHY,Sergeant,01657,false
904171,C O D,HORTON,GLENN,Sergeant,01710,false
904172,ESS 02,HOURICAN,THOMAS,Detective,07555,false
904173,PSA 5,HOWARD,APRIL,Police Officer,29978,false
904174,009 DET,HOWARD,JAMES,Sergeant,03731,false
904175,046 PCT,HOWE,EDWARD,Police Officer,18682,false
904176,CPK PCT,HOWE,WAYNE,Police Officer,07629,false
904177,PBQ/N,HOWLEY,GEORGE,Lieutenant,00000,false
904178,HWY DST,HUEMMER,PHILIP,Detective,04196,false
904181,DB SVD,HUTCHINSON,CHEVIN,Detective,07773,false
904182,Q/N-ND,HUTCHISON,ROBERT,Detective,06585,false
904183,SIHU,IACONO,GAETANO,Police Officer,22394,false
904185,017 PCT,IANAS,DANIEL,Police Officer,22411,false
904186,PBBN TF,IBROCI,NAIM,Sergeant,01182,false
904187,DB FID,IMBRIALE,MARK,Lieutenant,00000,false
904188,102 PCT,INCAMPO,JOHN,Detective,07255,false
904189,PROPCLK,INGBER,RICHARD,Police Officer,31217,false
904191,023 PCT,IRIZARRY,JOHN,Police Officer,28975,false
904193,MED DIV,ISGRO,JEFFREY,Police Officer,16006,false
904194,SIHU,ISOLA,WILLIAM,Sergeant,01114,false
904195,088 PCT,IZQUIERDO,JEANNETTE,Police Officer,31083,false
904196,MAN CT,JACKSON,ALFRED,Police Officer,26454,false
904197,019 PCT,JACOB,MATHEW,Police Officer,28301,false
904198,077 PCT,JACOBSON,CRAIG,Police Officer,10427,false
904199,041 PCT,JACOME,VICTOR,Police Officer,28560,false
904200,CW T TF,JAMESBRYANT,DEBORAH,Police Officer,31376,false
904201,INT CIS,JAMES,LORETTA,Detective,04378,false
904202,CW T TF,WHITE,STACEY,Police Officer,31932,false
904203,088 PCT,ZARANIS,LOURDES,Police Officer,09515,false
904204,010 PCT,JASKARAN,JACK,Captain,00000,false
904205,094 PCT,JASPER,LAMONT,Lieutenant,00000,false
904206,067 PCT,JEANBAPTISTE,GREGORY,Detective,06454,false
904207,120 PCT,JEANMARY,KIDERT,Police Officer,31426,false
904208,032 PCT,JEANTY,REGINALD,Police Officer,05197,false
904209,PBMS,JENKINS,SHARON,Detective,05059,false
904210,M E L D,JENKINS,SHAWN,Police Officer,23590,false
904211,HARBOR,JENSEN,SVEND,Police Officer,24001,false
904213,115 PCT,JOHNSON,CHERYL,Police Officer,28311,false
904214,TB DT01,JOHNSON,CHRISTOPHE,Sergeant,02453,false
904215,DB SVD,JOHNSON,ROBERT,Detective,02586,false
904216,PBMN,THORNTON,ELLEN,Police Officer,30562,false
904217,083 PCT,JOHNSTON,HERBERT,Lieutenant,00000,true
904220,M E L D,JONES,CHRISTOPHE,Detective,07678,false
904221,PBMS,JONES,KIM,Police Officer,02778,false
904222,043 DET,JONES,KRISTEN,Detective,01625,false
904223,OMAP,JONES,MELISSA,Detective,00219,false
904224,047 PCT,JONESGRIFFIN,TRELLIS,Police Officer,30668,false
904225,101 PCT,JORDAN,BRENDA,Sergeant,03049,false
904226,PB CAS,JOSEPH,BEATRICE,Police Officer,28154,false
904227,073 PCT,JOSEPH,JAMIE,Police Officer,13246,false
904228,REC TNG,THOMPSON,MICHELLE,Sergeant,04064,false
904229,028 PCT,JOYNES,WILLIAM,Police Officer,19242,false
904231,C/SCENE,ANGST,PATRICIA,Detective,02984,false
904232,DIS CTL,JUNG,RUSSELL,Sergeant,03671,false
904233,032 PCT,KAMBOSOULIS,GEORGE,Police Officer,20880,false
904237,ND BXSI,KANE,JOHN,Detective,06290,false
904238,046 PCT,KANE,ROBERT,Police Officer,03665,false
904241,GANG M,KATEHIS,JOHN,Detective,06588,false
904243,046 PCT,KEARNS,JOHN,Police Officer,28335,false
904246,050 PCT,KEENAN,JAMES,Police Officer,15001,false
904247,043 PCT,KEENAN,JOHN,Police Officer,28159,false
904249,E S U,KEHRLI,THOMAS,Lieutenant,00000,false
904252,032 DET,KELLY,COLIN,Lieutenant,00000,false
904253,INT PSS,KELLY,JAMES,Detective,07504,false
904254,PBBS,KELLY,ROSEMARIE,Detective,06600,false
904255,SPORTS UNIT,KENDRICK,VERNON,Detective,05209,true
904256,OPS UNIT,KENNEALLY,PATRICK,Police Officer,07317,false
904257,052 PCT,KENNEDY,PATRICK,Police Officer,27829,false
904258,H BX/Q,KENNEY,PATRICK,Sergeant,05093,false
904259,DA SQD SI,KENNY,CHRISTOPHER,Detective,02803,false
904260,071 PCT,KENNY,GREGORY,Police Officer,30565,false
904261,BN CAS,KENNY,JOHN,Detective,07435,false
904263,114 PCT,KESTLER,GERALD,Police Officer,31823,false
904264,121 PCT,CASTILLO,MANUEL,Police Officer,04173,false
904265,REC TNG,KIAH,ADOLPH,Police Officer,05376,false
904266,005 DET,KIERNAN,ROBERT,Detective,03760,false
904267,PBQST/F,KIESEL,ROBERT,Police Officer,01178,false
904268,INSUPDV,KILLEN,JAMES,Detective,03644,false
904269,JT T/F,KIM,STEVE,Detective,07782,false
904270,MED DIV,KIMBLE,VERA,Police Officer,05357,false
904271,A P DIV,KIMMEL,JAMES,Captain,00000,false
904272,PSB RMS,KING,EDWARD,Lieutenant,00000,false
904273,081 PCT,KING,JOHN,Police Officer,00952,false
904274,048 PCT,KING,MARK,Police Officer,31219,false
904275,079 PCT,KING,NATHANIEL,Sergeant,03730,false
904276,TARU,KINGSTON,RONALD,Sergeant,03776,false
904277,046 PCT,KINSLEY,WILLIAM,Police Officer,02663,false
904278,103 PCT,KIPP,DONALD,Sergeant,01024,true
904279,BX CT,SASSO,MALGORZATA,Detective,04999,false
904281,C/SCENE,KNAPP,ROBERT,Detective,06224,false
904282,HARBOR,KNAPPE,LAWRENCE,Police Officer,07423,false
904283,SATHOPS,KNIGHT,GWENDOLYN,Police Officer,11527,false
904284,PSA 2,KNOX,BARRY,Police Officer,20900,false
904285,HARBOR,KOCH,GLENN,Detective,05498,false
904286,NARCBMS,KOELBEL,JOSEPH,Lieutenant,00000,false
904288,PBQNT/F,KOPKE,BRIAN,Police Officer,19761,false
904289,010 PCT,KOSAREK,GREGORY,Police Officer,26057,false
904290,090 PCT,KOSIOR,THOMAS,Police Officer,30671,false
904292,INT OAS,KRAJA,XHEVAT,Detective,03189,false
904293,POL LAB,KRALJIC,JOHN,Detective,02778,false
904294,FLT SVC,KRANZ,PATRICK,Police Officer,00357,false
904295,STAFFSV,KRAUSS,PETER,Sergeant,03815,false
904296,052 DET,KRUK,WALTER,Detective,06873,false
904297,E S U,KRUMM,TIMOTHY,Lieutenant,00000,false
904298,TB DT11,KRUPINSKI,MARK,Police Officer,24978,false
904299,047 DET,KRUSE,DENNIS,Detective,07683,false
904300,MED DIV,MELIAN,DIGNA,Police Officer,02098,false
904301,088 PCT,KULIECZA,NICHOLAS,Sergeant,01523,false
904303,MTN PCT,KURILENKO,THOMAS,Sergeant,05073,false
904304,DB CEIS,LABELLA,JOSEPH,Lieutenant,00000,false
904305,019 PCT,LABOCCETTA,ANTHONY,Police Officer,30678,false
904307,NARCBQN,CASEY,KEITH,Detective,05421,false
904308,088 PCT,LAFERRERA,JOSEPH,Police Officer,30373,false
904309,060 PCT,LAFOND,JOSEPH,Police Officer,09686,false
904310,114 PCT,LAGATTUTA,DEAN,Police Officer,20910,false
904311,H BKLYN,LAMANTIA,DARRIN,Police Officer,12481,false
904312,102 PCT,LAMAR,RICHARD,Sergeant,04562,false
904313,PBMS,LAMATTINA,CARMINE,Police Officer,07710,false
904314,010 PCT,LAMB,JAMES,Sergeant,04725,false
904315,TRF/MTF,LAMBDIN,GARY,Police Officer,16471,false
904316,DB BNHM,LAMENDOLA,MATTHEW,Detective,05425,false
904317,111 DET,LAMPASONE,DAVID,Detective,07512,false
904318,GANG BN,LANATRA,MICHAEL,Detective,06747,false
904319,MED DIV,LANCIOTTI,JAMES,Sergeant,05173,false
904320,DB MNHM,LANGELLA,MICHAEL,Detective,00715,false
904321,GANG BS,LANIER,TINA,Detective,06748,false
904322,PBBN TF,LANZARONE,DANA,Police Officer,28346,false
904323,I.A.B.,GROSSMAN,EVITA,Detective,06918,false
904324,052 PCT,LARKIN,BRIAN,Police Officer,27479,false
904325,BX CT,LAROCHE,ANTHONY,Sergeant,03364,false
904326,DB LPS,LASCHKE,ERIC,Detective,07121,false
904328,EMP REL,LAU,ARTHUR,Lieutenant,00000,false
904329,M I S D,OLIVERAS,ISABEL,Police Officer,30568,false
904330,109 PCT,LAURETTA,SALVATORE,Police Officer,22582,false
904331,POL LAB,LAVERDI,ROSARIO,Police Officer,18833,false
904333,122 DET,LAWLER,DEWEY,Detective,07791,false
904335,PBBX,LAWLER,JOSEPH,Police Officer,22870,false
904336,111 PCT,LAWRENCE,RICHARD,Sergeant,04214,false
904337,ESS 10,LAWSON,WILLIAM,Detective,07252,false
904338,067 PCT,LAWSTON,DAVID,Police Officer,02721,false
904339,040 DET,LAWTON,COLIN,Detective,04280,false
904340,TB,LAYNE,MARK,Sergeant,01782,false
904341,MC/SQD,LAYNE,SETH,Detective,03302,false
904343,023 DET,LEAHY,LIAM,Detective,03364,false
904344,045 PCT,LEAHY,WILLIAM,Police Officer,12837,false
904345,DB LPS,LEDBETTER,KESHA,Detective,07792,false
904346,SRG 1,LEE,LEONARD,Sergeant,00633,false
904347,DB MAN,LEE,RAYMOND,Detective,01138,false
904348,MED DIV,LEE,SUNKI,Police Officer,29779,false
904350,DB LPS,LEGAGNEUR,JEAN,Detective,04636,false
904351,062 PCT,LENTINI,FRANK,Police Officer,20916,false
904352,110 PCT,LEONARD,GERARD,Police Officer,23594,false
904353,INT CIS,LEONARD,MARC,Detective,00283,false
904354,013 PCT,LEONARDI,JOSEPH,Police Officer,27089,false
904355,PBQ/S,LESTER,ZELDA,Police Officer,31084,false
904356,TAXI UT,LETIZIA,MICHAEL,Police Officer,21907,false
904357,INT OAS,LEVITT,BRIAN,Lieutenant,00000,false
904360,073 PCT,REIFF,SUSAN,Police Officer,25668,false
904361,MTS PCT,LEWIS,BRETT,Police Officer,20392,false
904362,PBSI,LEWIS,DAVID,Police Officer,26341,false
904363,001 PCT,LEWIS,EDMUND,Police Officer,10704,false
904364,HB,LEYSON,RONALD,Inspector,00000,false
904365,DB FCTF,LI,ROBERT,Sergeant,03285,false
904366,067 DET,LIBERATO,VINCENT,Detective,07264,false
904367,R M D,LICCIARDI,CHARLES,Lieutenant,00000,false
904369,COMMDIV,LIEBEGOTT,SCOTT,Sergeant,02486,false
904370,076 PCT,LIMA,VINCENT,Police Officer,14123,false
904372,069 PCT,LINDSLEY,MICHAEL,Sergeant,03934,false
904373,047 PCT,LIO,PAUL,Police Officer,01121,false
904374,HWY 02,LIPKE,JONATHAN,Lieutenant,00000,false
904376,094 PCT,LISANTI,CHRISTOP,Police Officer,25389,false
904378,077 PCT,LLORENS,RICHARD,Police Officer,28797,false
904379,SPL TRN,LLOYD,JOANNE,Sergeant,00107,false
904380,005 DET,LOCURTO,DAVID,Detective,05269,false
904381,MP SQD,LOFFREDO,ANGELIQUE,Detective,00921,false
904382,MAN CT,LOHIER,ROBIN,Police Officer,09654,false
904383,PBQ/N,LONGHITANO,ANTHONY,Police Officer,29439,false
904384,CW T TF,LOPEZQUILES,INEZ,Police Officer,28984,false
904385,088 PCT,LOPEZ,LISSETTE,Police Officer,31828,false
904386,120 PCT,LOPEZ,LUIS,Sergeant,02034,false
904387,NARCBBX,LOPEZ,PEDRO,Detective,06530,false
904388,HQ SEC,LOPEZ,WALTER,Police Officer,22648,false
904389,049 PCT,LOPREATO,LOUIS,Police Officer,21912,false
904390,071 PCT,LORENZO,ELIZABETH,Police Officer,22667,false
904391,106 DET,LOSCHIAVO,WILLIAM,Detective,05271,false
904392,019 PCT,LOUISJUSTE,EDGARD,Police Officer,19818,false
904393,WARRSEC,LOVELL,WAYNE,Sergeant,03688,false
904394,LEG BUR,LOVINA,RICHARD,Lieutenant,00000,true
904395,090 PCT,LUBIN,SUZE,Police Officer,28985,false
904396,ESS 03,LUCIA,PHILLIP,Detective,04866,false
904397,025 PCT,LUGO,ELIZABETH,Police Officer,29998,false
904399,PBQ/N,LUISI,JONMICHAEL,Police Officer,27489,false
904400,TB,LUKE,EDWARD,Lieutenant,00000,false
904401,PBMS TF,LUONGO,JOHN,Police Officer,00777,false
904405,CD IRS,LYNCH,CHRISTOPHE,Sergeant,01577,false
904408,H BX/Q,LYNCH,WAYNE,Sergeant,03460,false
904410,PBBN TF,LYONS,JAMES,Police Officer,29480,false
904411,066 PCT,LYONS,JOHN,Police Officer,15736,false
904412,DB SIU,MABRA,LEON,Lieutenant,00000,false
904413,113 DET,MACALUSO,JOHN,Detective,04707,false
904414,SP INV,MACNAMARA,RICHARD,Detective,07522,false
904417,INT EPU,MADDEN,JOHN,Detective,00834,false
904418,078 DET,MADIGAN,DANIEL,Sergeant,03212,false
904419,F.T.S.,MADISON,SCOTT,Police Officer,30074,false
904420,POL LAB,MAGGIO,NEIL,Police Officer,18734,false
904422,H BX/Q,MAGUIRE,THOMAS,Police Officer,29310,false
904424,CPK PCT,MAHER,JOSEPH,Lieutenant,00000,false
904425,DBMN OP,MAHER,VINCENT,Detective,1376,false
904426,104 PCT,MAHOYE,ROCKY,Police Officer,29785,false
904428,WARRSEC,MAKSIMOWICH,JASON,Police Officer,25673,false
904429,HARBOR,MALAVE,LOUIS,Police Officer,27100,false
904430,MOUNTED,MALDONADO,ANNETTE,Police Officer,28356,false
904431,BKLN CT,MALDONADO,DIANE,Police Officer,05385,false
904433,PBSI,MALLOY,THOMAS,Lieutenant,00000,false
904435,052 PCT,MALONEY,KEVIN,Lieutenant,00000,false
904436,PBBX,MALONEY,SEAN,Police Officer,02881,false
904437,071 DET,MANCERI,PETER,Detective,04881,false
904441,108 PCT,MANTONE,KENNETH,Police Officer,13733,false
904442,070 PCT,MANWARING,KURVIN,Lieutenant,00000,false
904443,D.A.R.E,COLLINS,RUBY,Police Officer,19609,false
904444,DBBKZ21,MARESCA,JEFFREY,Captain,00000,false
904445,088 PCT,MARGARIS,DANIEL,Police Officer,11288,false
904447,114 PCT,MARINES,JOHNNY,Sergeant,04636,false
904448,WARRSEC,MARINICK,LEO,Police Officer,30145,false
904451,020 DET,MARLOW,ERICA,Detective,07249,false
904452,A P DIV,MAROTTO,PASQUALE,Police Officer,30000,false
904453,MED DIV,MARRERO,GILBERTO,Police Officer,21918,false
904454,PBMS TF,MARRERO,GREGORY,Sergeant,00433,false
904455,BS CAS,MARRONE,VINCENT,Detective,01832,false
904457,TV UNIT,MARSKI,CHRISTOPHE,Police Officer,20424,false
